date,close,high,low,open,volume,sma5,sma10,sma15,sma20,ema5,ema10,ema15,ema20,upperband,middleband,lowerband,HT_TRENDLINE,KAMA10,KAMA20,KAMA30,SAR,TRIMA5,TRIMA10,TRIMA20,ADX5,ADX10,ADX20,APO,CCI5,CCI10,CCI15,macd510,macd520,macd1020,macd1520,macd1226,MFI,MOM10,MOM15,MOM20,ROC5,ROC10,ROC20,PPO,RSI14,RSI8,slowk,slowd,fastk,fastd,fastksr,fastdsr,ULTOSC,WILLR,ATR,Trange,TYPPRICE,HT_DCPERIOD,BETA
2015-04-21 00:00:00+05:30,8377.75,8469.35,8352.7,8416.1,0,8577.750000000004,8665.601999999999,8615.120666666666,8588.225000000002,8533.805282466545,8593.652259421708,8611.065360890989,8621.434692554136,8866.158446477812,8577.750000000004,8289.341553522196,8613.806796170567,8660.232898040194,8657.752774234345,8687.909498878153,8065.45,8583.950000000044,8712.829000000003,8616.611727272724,44.565988735717056,20.972547975838683,13.651604059586793,48.308461538461415,-109.73346571502863,-179.9917533126033,-114.73005585117704,-59.84697695516661,-87.62941008522648,-27.782639624454532,-10.399898788149585,-27.592641100960464,0.0,-282.14999999999964,35.600000000000364,-256.89999999999964,-5.164704550599952,-3.258120763519201,-2.975221925613658,0.5610607524419586,35.31578047136664,26.741365529639783,4.948570496932197,14.703989592284827,5.090532219715756,4.948570496932197,0.0,0.0,41.4686853109951,-94.90946778028425,115.42968714032246,116.64999999999964,8399.933333333334,19.687465265234636,0.2833169121834624
2015-04-22 00:00:00+05:30,8429.7,8449.95,8284.7,8400.4,0,8513.650000000003,8642.542999999998,8621.007333333333,8581.165000000005,8499.103521644363,8563.84275770867,8588.394690779616,8603.174245644219,8759.593147901642,8513.650000000003,8267.706852098365,8598.913510790513,8643.65839074641,8653.689604132887,8675.086964453138,8065.45,8494.244444444488,8672.861666666671,8628.583999999997,50.314931805771735,23.510450010752795,14.196340340233387,48.58602564102512,-78.74642428716486,-130.07328838547986,-126.68536381704064,-64.73923606430799,-104.07072399827848,-39.33165688357076,-14.806301098980839,-39.31902912685291,0.0,-230.59000000000015,88.30000000000109,-141.1999999999989,-3.6627734223217745,-2.662612914810014,-1.6474349251537013,0.5651586691788413,38.981817775154845,33.61633997983405,13.86804002143311,10.762426130095458,30.507048180096827,13.86804002143311,21.437322546216254,7.145774182072085,45.5501058764563,-74.11130354050243,118.98828091601372,165.25,8388.116666666667,19.352662502288506,0.07032597249951933
2015-04-23 00:00:00+05:30,8398.29,8504.95,8361.85,8478.2,0,8451.968000000004,8610.931999999997,8614.740666666668,8573.534500000005,8465.499014429575,8533.742256307094,8564.631604432165,8583.661460344769,8613.526216082266,8451.968000000004,8290.409783917743,8585.291927042159,8613.037446307311,8648.799739470738,8665.553405883455,8065.45,8432.571111111158,8619.617000000004,8636.869909090907,49.39943561572157,24.525672695411536,14.426625750584247,36.37980769230853,-39.769712859866786,-85.53879874862001,-103.91014174845175,-68.24324187751881,-118.16244591414215,-49.919342267874526,-19.053258867685145,-50.56393109440978,0.0,-316.10999999999876,-94.0,-152.60999999999876,-3.542214616329953,-3.627444230239585,-1.7847244149738484,0.4236472445763844,37.59445696855075,31.569188325475345,20.986258382899496,13.267622967088252,27.361194748886007,20.986258382899496,21.239047977279377,14.225456841165212,41.41846324134843,-79.71933082183219,120.71054656486992,143.10000000000036,8421.696666666669,19.03297706208376,0.8177235246029633
2015-04-24 00:00:00+05:30,8305.25,8413.29,8273.35,8405.7,0,8391.818000000003,8563.627999999997,8602.357333333335,8561.649500000003,8412.082676286384,8492.198209705804,8532.208903878145,8557.146083169077,8491.16194185755,8391.818000000003,8292.474058142456,8572.702789008094,8542.620778046074,8638.614436525382,8651.386912328519,8065.45,8399.392222222268,8556.604000000003,8639.36909090909,51.29796500054224,26.32967223780448,14.939574584480848,19.404679487179237,-123.4772658605428,-97.65105994004746,-132.85840088612153,-80.1155334194209,-145.0634068819927,-64.94798656070816,-24.95765687662788,-66.21980664056537,0.0,-473.0400000000009,-185.75,-237.70000000000073,-3.4946548919358555,-5.388748833770595,-2.782411227971615,0.22630218493412493,33.761487530439574,26.173415039956975,22.357311982290224,19.070536795540928,9.203693017887941,22.357311982290224,0.0,14.225456841165212,39.42075540917628,-94.41761164776712,122.08407895309354,139.9400000000005,8330.63,18.802884006037605,0.8183533590836727
2015-04-27 00:00:00+05:30,8213.79,8334.45,8202.35,8330.54,0,8344.956000000004,8506.977999999997,8577.53,8545.799500000005,8345.985117524257,8441.578535213841,8492.406540893377,8524.445503819641,8499.571894447341,8344.956000000004,8190.3401055526665,8559.351802164503,8459.39949227328,8621.618044919998,8630.638892676385,8065.45,8361.81222222227,8491.52366666667,8634.578818181817,54.424652661455596,28.566958228749712,15.644016394784618,-2.7166666666671517,-132.83588703324347,-107.62294187508722,-137.9975996645308,-95.59341768958438,-178.46038629491886,-82.86706114006665,-32.05688081374865,-85.02711874492525,0.0,-566.5,-372.40999999999985,-317.0,-2.773523040683701,-6.451950903671744,-3.715951277665963,-0.031755011837027246,30.47247554374506,21.957216902646277,13.448485391304045,18.930685252164572,3.7805684071382997,13.448485391304045,0.0,7.079682659093127,34.78485010985564,-98.21928896083674,122.79950188501546,132.10000000000036,8250.196666666669,18.6713048246369,0.7290725010564559
2015-04-28 00:00:00+05:30,8285.6,8308.0,8185.15,8215.54,0,8326.526000000003,8452.137999999997,8552.576666666668,8542.972000000005,8325.856745016172,8413.218801538596,8466.555723281705,8501.698312979675,8483.068536889505,8326.526000000003,8169.983463110501,8550.326126190477,8419.455091649965,8618.843123120343,8614.022900758164,8065.45,8317.245555555604,8434.44466666667,8622.534909090908,57.29577414859968,30.72392712555266,16.364658741733145,-28.378012820512595,-78.12925049379866,-92.31550285494764,-110.18030468280843,-87.36205652242461,-175.8415679631944,-88.47958715093228,-35.15826784951969,-93.06478926834279,0.0,-548.3999999999996,-374.2999999999993,-56.54999999999927,-1.0999373340097263,-6.207833371066329,-0.6778827999975978,-0.3323075342337602,35.76377461546793,31.81333198217693,14.798172611760885,16.867989995118368,31.41025641025653,14.798172611760885,62.18223368889272,20.727411229630906,40.253582874962504,-84.77199684676482,122.80310889322867,122.85000000000036,8259.583333333334,18.56982574100491,1.0793904792558624
2015-04-29 00:00:00+05:30,8239.75,8308.2,8219.2,8274.79,0,8288.536000000004,8401.092999999997,8524.540666666668,8537.889500000005,8297.154496677447,8381.67901944067,8438.205007871491,8476.75085460066,8415.975261515965,8288.536000000004,8161.096738484043,8543.283204761905,8379.753081433495,8614.231176183808,8599.165738660635,8065.45,8273.456666666716,8386.242333333337,8601.379181818182,59.56526203894437,32.6597781629842,17.048115773212903,-58.23455128205205,-54.92295542618059,-87.92525182324057,-95.42048641957831,-84.5245227632222,-179.5963579230047,-95.07189710441526,-38.55956511177283,-101.95909193747684,0.0,-510.4500000000007,-420.5400000000009,-101.64999999999964,-2.2533423490753046,-5.833580946721229,-1.2186203754765312,-0.68314367777301,33.98534639924213,29.128950608994458,17.421331849700696,15.22266328425519,17.07317073170737,17.421331849700696,49.32434734050032,37.16886034313101,41.48526428069045,-91.72275786792792,120.3886011151409,89.0,8255.716666666667,18.46133763311868,1.1783001828301785
2015-04-30 00:00:00+05:30,8181.5,8229.4,8144.75,8224.5,0,8245.178000000004,8348.572999999999,8489.014000000001,8522.350000000004,8258.602997784965,8345.28283408782,8406.116881887554,8448.631725591073,8336.005928214436,8245.178000000004,8154.350071785571,8534.141200000002,8335.250960421336,8594.244058558694,8580.717597146886,8065.45,8250.07000000005,8341.497000000003,8571.732545454544,63.100574966776506,35.05065835458921,17.92469710874161,-97.63262820513046,-152.45378237808546,-111.37370381556342,-105.4121840122614,-86.67983630285562,-190.02872780596954,-103.34894218505542,-42.52684728829627,-112.4123593627246,0.0,-525.2000000000007,-532.8999999999996,-310.7900000000009,-2.5813588242368457,-6.032136170994762,-3.6596724793901414,-1.147334348546429,31.82043383723265,25.949757558139417,20.722846409849485,17.647450290437003,13.685112087584672,20.722846409849485,25.474997259013154,45.66052609613539,41.90348586298187,-94.75029998285812,118.57512960691655,95.0,8185.216666666667,18.31095793988508,1.2983682036464013
2015-05-04 00:00:00+05:30,8331.9,8346.0,8220.45,8230.04,0,8250.508000000005,8321.162999999997,8459.254666666668,8514.395000000004,8283.035331856643,8342.8495915264,8396.83977165161,8437.514418391922,8356.648119764528,8250.508000000005,8144.3678802354825,8523.321415789474,8335.015277334736,8589.584637407293,8572.036513395455,8065.45,8244.348888888939,8307.920333333335,8537.644909090908,53.54628567839393,34.31510490329621,18.106415885344852,-124.06788461538599,127.0708192764438,-24.813108385844107,-59.35512725322346,-59.81425966975621,-154.47908653518607,-94.6648683324529,-40.685149876992,-107.32346792253156,0.0,-274.10000000000036,-446.39000000000124,-159.10000000000036,0.3208813702176183,-3.184987218219848,-1.8737486750677212,-1.4594340964567256,42.079695083386234,43.988715539976404,41.25069054638917,26.464956268646432,92.99378881987559,41.25069054638917,100.0,58.26644819983782,43.83165625735428,-73.26581338209253,121.85547749213679,164.5,8299.449999999999,18.17235833411413,0.7837286691090317
2015-05-05 00:00:00+05:30,8324.79,8355.65,8280.6,8338.4,0,8272.708000000004,8308.831999999999,8428.888,8501.324500000004,8296.953554571095,8339.56602943069,8387.833550195159,8426.778759497452,8385.091487326543,8272.708000000004,8160.3245126734655,8508.96505526316,8334.701878252332,8580.511758178141,8564.103163652548,8065.45,8255.354444444496,8288.06866666667,8501.390818181817,45.098394892742746,33.440169560413196,18.2282478715931,-147.50294871794904,102.32933596107935,10.108752620544875,-46.27661761262377,-42.61247485959575,-129.82520492629556,-87.21276399425005,-38.95439954688845,-102.68056473807883,0.0,-123.30999999999949,-455.5,-261.40999999999985,1.3513859010274132,-1.4596181389898266,-3.0445365819570913,-1.7368194868186748,41.75978600262068,43.417287742026986,64.01545788111817,41.99633161245226,85.36747273589435,64.01545788111817,96.88175324626326,74.11891683509214,46.16822539043652,-74.28146963030674,118.51222909984124,75.04999999999927,8320.346666666666,18.158583699360477,0.7571095142436113
2015-05-06 00:00:00+05:30,8097.0,8331.95,8083.0,8316.6,0,8234.988000000005,8280.756999999998,8379.754666666668,8473.179500000004,8230.302369714063,8295.463114988746,8351.479356420765,8395.371258592933,8412.483162479544,8234.988000000005,8057.492837520465,8487.749315789475,8317.575135536981,8537.928764484972,8541.365197574047,8065.45,8260.55888888894,8269.74066666667,8463.83990909091,46.7065761377933,34.70001039419627,18.950461912038328,-173.23538461538374,-92.21423415338367,-122.62182406967801,-103.37121094518062,-65.160745274683,-165.06888887882815,-99.90817136304031,-43.89994363619007,-116.04409569341442,0.0,-280.75,-737.0,-562.8999999999996,-2.276238292941979,-3.3511384321566084,-6.50007505860345,-2.0438292589505678,33.08221302375872,29.422710968865474,61.165349915252335,55.47716611425321,5.13478818998717,61.165349915252335,12.298928317076804,69.72689385444669,40.49478033297348,-97.93205317577548,127.82921273556691,248.95000000000073,8170.650000000001,18.293699520275744,1.009874913125597
2015-05-07 00:00:00+05:30,8057.3,8122.6,7997.15,8077.0,0,8198.498000000005,8243.516999999998,8333.561333333335,8443.030000000002,8172.634913142709,8252.160730445337,8314.70693686817,8363.173995869796,8425.25498724326,8198.498000000005,7971.74101275675,8460.155684210527,8287.656074579872,8492.69436834546,8518.906166317638,9119.2,8230.10777777783,8248.40266666667,8425.468545454545,49.904230410123986,36.466360010378416,19.856247028788623,-194.8462820512832,-119.71961699046335,-183.77999882620838,-146.73538085095385,-79.52581730262864,-190.5390827270594,-111.01328813624787,-48.47409528264507,-128.35861030863998,0.0,-372.40000000000055,-692.9000000000005,-602.9900000000007,-2.2142662095330556,-4.417713560387682,-6.962699863399502,-2.3017695777202305,31.84039215504335,27.647689071533517,35.76016786790195,53.6469918880908,16.77824267782442,35.76016786790195,0.19453952221154353,36.45840702851721,43.76558720883183,-91.44015938522834,127.65926896874076,125.45000000000073,8059.016666666666,18.59958601062017,0.529621248812818
2015-05-08 00:00:00+05:30,8191.5,8224.95,8123.45,8131.5,0,8200.498000000005,8222.837999999998,8299.214666666669,8416.885000000004,8178.923275428472,8241.131506728003,8299.306069759648,8346.824091501245,8426.795952407098,8200.498000000005,7974.200047592913,8429.733842105265,8283.812909819531,8471.710847242426,8510.043595908828,9119.2,8175.397777777829,8233.72966666667,8387.313545454546,44.878848769226394,36.00832847551207,20.19797755240665,-204.60173076923093,-20.766233918839493,-51.71165957423518,-79.25113462195779,-62.20823129953078,-167.9008160727535,-105.69260335561376,-47.524178487487006,-125.83854500366033,0.0,-206.79000000000087,-515.2000000000007,-522.8999999999996,0.12222697549348904,-2.462286965560856,-6.000413109336266,-2.4186605200703575,40.03468053936414,41.32314498668602,25.375008429670345,40.76684207094153,54.21199442119954,25.375008429670345,80.0277952675724,30.840421035620253,46.298158397308995,-68.79415542710339,130.51574975668788,167.65000000000055,8179.966666666667,19.08184440128427,0.6735306296435192
2015-05-11 00:00:00+05:30,8325.25,8332.75,8224.65,8243.2,0,8199.168000000005,8224.837999999998,8280.498000000001,8394.233000000004,8227.698850285647,8256.425778232002,8302.549061039692,8344.769416120174,8422.418864239384,8199.168000000005,7975.9171357606265,8401.007421052633,8284.058952610918,8463.964362490151,8507.303607119196,9119.2,8155.437777777829,8226.061333333337,8352.214090909092,36.80699225041118,33.803668464604,20.03217116955342,-206.88128205128123,72.70540282283524,70.69116027051298,5.195116038577529,-28.726927946354408,-117.07056583451413,-88.34365309193163,-42.22574223313677,-111.76056170199627,0.0,20.0,-280.75,-453.0400000000009,-0.07981372796120878,0.24081153487252038,-5.160914027675101,-2.4474665893511283,46.88802513703467,51.71779210632075,54.17015341701543,38.43510990486256,91.52022315202242,54.17015341701543,100.00000000000001,60.07411159659466,53.81497069374789,-35.38794801102803,131.28248191692447,141.25,8294.216666666667,19.622456251136473,0.7265871543425277
2015-05-12 00:00:00+05:30,8126.95,8326.65,8115.3,8326.15,0,8159.600000000004,8216.153999999997,8259.088,8361.566000000003,8194.11590019043,8232.884727644365,8280.59917840973,8324.024709823016,8347.019540068972,8159.600000000004,7972.180459931035,8379.248136842109,8282.0344634621,8437.965692630441,8497.230910989356,9119.2,8173.727777777829,8210.910000000003,8320.625545454546,33.3373060020818,32.96234214099457,20.19199549863242,-215.49102564102577,14.270925761608744,-32.821398232435186,-66.01227510625749,-38.768827453934136,-129.90880963257587,-91.13999461808999,-43.43024517185768,-115.27598148898869,0.0,-86.84000000000106,-321.15000000000055,-653.340000000001,-2.376516404618023,-1.0572464112182156,-7.440984295507336,-2.5535522752636473,39.65226693245577,39.77778915838487,61.46973799917885,47.00496661528819,38.67699642431467,61.46973799917885,51.91430962438744,77.31403496398663,48.018236761030245,-74.43875541551795,137.00159035142983,211.34999999999945,8189.633333333334,20.2631715876255,0.7173676245306143
2015-05-13 00:00:00+05:30,8235.45,8254.95,8089.8,8181.55,0,8187.290000000005,8211.138999999996,8249.601333333334,8331.638500000005,8207.893933460287,8233.351140799936,8274.955531108513,8315.589023173205,8370.39300270508,8187.290000000005,8004.186997294932,8365.263201002508,8281.641260650185,8424.876274534501,8495.047123221184,9119.2,8211.711111111163,8196.673666666673,8293.731090909092,31.571241835354577,32.45339421792937,20.414454095041442,-207.81730769230853,13.271290269170848,-22.918557651522907,-54.92861246410428,-25.45720733964845,-107.6950897129118,-82.23789255099291,-40.63761660344062,-108.06127070684306,0.0,-50.149999999999636,-142.29999999999927,-598.5499999999993,1.709892552797343,-0.6052669691995693,-6.775526375367891,-2.4665623481865375,44.682375235350776,47.37502076552885,67.06812364900554,60.90267168839992,71.00715137067964,67.06812364900554,85.34221359383523,79.08550773940756,47.74816903736572,-53.07207562032285,139.01219104061346,165.15000000000055,8193.4,21.203711191749193,0.6541527242411052
2015-05-14 00:00:00+05:30,8224.2,8236.25,8137.3,8232.45,0,8220.670000000004,8209.583999999995,8235.901333333333,8305.338500000003,8213.329288973526,8231.68729701813,8268.611089719949,8306.885306680519,8349.672986010984,8220.670000000004,8091.667013989023,8346.98171629073,8281.332861164696,8413.522860966172,8492.661784715128,9119.2,8213.105555555609,8194.28733333334,8271.680727272727,30.158390501972793,31.995341087170694,20.625789761630013,-190.19211538461786,-24.205759000950994,-11.47043593392707,-40.772884867975485,-18.358008044604503,-93.55601770698922,-75.19801798961817,-38.2778259319748,-102.07468794924353,0.0,-15.549999999999272,-205.5,-526.0,2.071413500800534,-0.1887193179404667,-6.011291170487532,-2.26186949809411,44.27033779682856,46.6772406691841,55.00139083047802,61.17975082622078,55.32002469643986,55.00139083047802,63.82290195173192,67.02647505665153,50.50675345419373,-45.43903494016427,136.1506059662839,98.94999999999982,8199.25,22.15617872895305,0.9063379794767182
2015-05-15 00:00:00+05:30,8262.35,8279.2,8212.2,8240.29,0,8234.840000000004,8217.668999999996,8226.838666666668,8283.121000000003,8229.66952598235,8237.262333923925,8267.828453504955,8302.643848901422,8363.477792268823,8234.840000000004,8106.202207731185,8334.667591341993,8281.099313357843,8406.768275337923,8489.069658497498,9119.2,8221.80555555561,8200.344333333338,8255.005818181819,25.50203034867576,30.755627915428157,20.61966967525009,-176.82423076923442,45.390321441188306,39.167789200309215,25.748012136403784,-7.592807941575302,-72.97432291906807,-65.38152179068493,-34.818553246444935,-93.17779618247187,0.0,80.85000000000036,-135.9400000000005,-444.35000000000036,0.8649209546481185,0.9882050968648803,-5.103540951221475,-2.1067259079222316,46.085974244290476,49.55667285568091,65.7833400912488,62.617618190244094,71.022844206627,65.7833400912488,88.915454744789,79.36019009678539,58.685891773014106,-26.025104602510257,131.2112769686922,67.0,8251.25,22.757102873141235,0.8150037276354303
