13-Oct,[7.0-42.0],[0.0-0.0],[0.0-20.0],[1562.0-9892.0],[94.0-2366.0],[39.0-487.0],[10.0-139.0],[117.0-1211.0],[18.0-159.0],[0.0-451.0],[0.0-0.0],[0.0-0.0],[20.0-65.0],[0.0-23.0],[8.0-488.0],[0.0-0.0],[15.0-595.0],[0.0-0.0],[0.0-1.0],[13.0-51.0],[0.0-1.0],[2.0-73.0],[0.0-15.0],[0.0-0.0],[22.0-611.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-3.0],[0.0-0.0],[0.0-9.0],[0.0-1.0],[0.0-99.0],[14.0-114.0],[11.0-127.0],[0.0-6.0],[0.0-0.0],[0.0-2.0],[0.0-4.0],[0.0-0.0],[5.0-174.0],[0.0-5.0],[0.0-1.0],[0.0-1.0],[182.0-1237.0],[0.0-25.0],[9.0-31.0],[1.0-48.0],[0.0-5.0],[0.0-0.0],[117.0-1211.0],[0.0-3.0],[2.0-48.0],[3.0-44.0],[1.0-28.0],[5.0-53.0],[0.0-0.0],[0.0-4.0],[0.0-13.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-2.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[1.0-25.0],[0.0-0.0],[0.0-20.0],[30.0-132.0],[0.0-0.0],[0.0-0.0],[11.0-40.0],[0.0-0.0],[0.0-16.0],dbbbbbcbbbb,Group: 0
12-Sep,[14.0-44.0],[0.0-0.0],[5.0-22.0],[3639.0-9951.0],[454.0-2624.0],[95.0-556.0],[25.0-159.0],[286.0-1244.0],[45.0-160.0],[0.0-407.0],[0.0-0.0],[0.0-0.0],[42.0-71.0],[0.0-21.0],[81.0-517.0],[0.0-0.0],[74.0-580.0],[0.0-0.0],[0.0-3.0],[14.0-67.0],[0.0-0.0],[11.0-61.0],[0.0-19.0],[0.0-0.0],[176.0-700.0],[0.0-0.0],[0.0-3.0],[0.0-0.0],[0.0-2.0],[0.0-0.0],[0.0-5.0],[0.0-1.0],[0.0-73.0],[23.0-126.0],[11.0-128.0],[0.0-3.0],[0.0-0.0],[0.0-2.0],[0.0-6.0],[0.0-1.0],[23.0-134.0],[0.0-4.0],[0.0-1.0],[0.0-3.0],[466.0-1111.0],[3.0-25.0],[12.0-41.0],[10.0-46.0],[0.0-4.0],[0.0-0.0],[286.0-1244.0],[0.0-3.0],[9.0-51.0],[13.0-51.0],[7.0-23.0],[21.0-44.0],[0.0-0.0],[0.0-3.0],[0.0-4.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-2.0],[0.0-2.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-1.0],[2.0-27.0],[0.0-0.0],[5.0-22.0],[43.0-116.0],[0.0-0.0],[0.0-0.0],[17.0-42.0],[0.0-0.0],[0.0-17.0],dbbbbbcbbbb,Group: 1
11-Jul,[14.0-44.0],[0.0-0.0],[5.0-22.0],[3639.0-9951.0],[454.0-2624.0],[95.0-556.0],[25.0-159.0],[286.0-1244.0],[45.0-160.0],[0.0-407.0],[0.0-0.0],[0.0-0.0],[42.0-71.0],[0.0-21.0],[81.0-517.0],[0.0-0.0],[74.0-580.0],[0.0-0.0],[0.0-3.0],[14.0-67.0],[0.0-0.0],[11.0-61.0],[0.0-19.0],[0.0-0.0],[176.0-700.0],[0.0-0.0],[0.0-3.0],[0.0-0.0],[0.0-2.0],[0.0-0.0],[0.0-5.0],[0.0-1.0],[0.0-73.0],[23.0-126.0],[11.0-128.0],[0.0-3.0],[0.0-0.0],[0.0-2.0],[0.0-6.0],[0.0-1.0],[23.0-134.0],[0.0-4.0],[0.0-1.0],[0.0-3.0],[466.0-1111.0],[3.0-25.0],[12.0-41.0],[10.0-46.0],[0.0-4.0],[0.0-0.0],[286.0-1244.0],[0.0-3.0],[9.0-51.0],[13.0-51.0],[7.0-23.0],[21.0-44.0],[0.0-0.0],[0.0-3.0],[0.0-4.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-2.0],[0.0-2.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-1.0],[2.0-27.0],[0.0-0.0],[5.0-22.0],[43.0-116.0],[0.0-0.0],[0.0-0.0],[17.0-42.0],[0.0-0.0],[0.0-17.0],dbbbbbcbbbb,Group: 1
11-Oct,[14.0-44.0],[0.0-0.0],[5.0-22.0],[3639.0-9951.0],[454.0-2624.0],[95.0-556.0],[25.0-159.0],[286.0-1244.0],[45.0-160.0],[0.0-407.0],[0.0-0.0],[0.0-0.0],[42.0-71.0],[0.0-21.0],[81.0-517.0],[0.0-0.0],[74.0-580.0],[0.0-0.0],[0.0-3.0],[14.0-67.0],[0.0-0.0],[11.0-61.0],[0.0-19.0],[0.0-0.0],[176.0-700.0],[0.0-0.0],[0.0-3.0],[0.0-0.0],[0.0-2.0],[0.0-0.0],[0.0-5.0],[0.0-1.0],[0.0-73.0],[23.0-126.0],[11.0-128.0],[0.0-3.0],[0.0-0.0],[0.0-2.0],[0.0-6.0],[0.0-1.0],[23.0-134.0],[0.0-4.0],[0.0-1.0],[0.0-3.0],[466.0-1111.0],[3.0-25.0],[12.0-41.0],[10.0-46.0],[0.0-4.0],[0.0-0.0],[286.0-1244.0],[0.0-3.0],[9.0-51.0],[13.0-51.0],[7.0-23.0],[21.0-44.0],[0.0-0.0],[0.0-3.0],[0.0-4.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-2.0],[0.0-2.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-1.0],[2.0-27.0],[0.0-0.0],[5.0-22.0],[43.0-116.0],[0.0-0.0],[0.0-0.0],[17.0-42.0],[0.0-0.0],[0.0-17.0],dbbbbbcbbbb,Group: 1
12-Jul,[14.0-44.0],[0.0-0.0],[5.0-22.0],[3639.0-9951.0],[454.0-2624.0],[95.0-556.0],[25.0-159.0],[286.0-1244.0],[45.0-160.0],[0.0-407.0],[0.0-0.0],[0.0-0.0],[42.0-71.0],[0.0-21.0],[81.0-517.0],[0.0-0.0],[74.0-580.0],[0.0-0.0],[0.0-3.0],[14.0-67.0],[0.0-0.0],[11.0-61.0],[0.0-19.0],[0.0-0.0],[176.0-700.0],[0.0-0.0],[0.0-3.0],[0.0-0.0],[0.0-2.0],[0.0-0.0],[0.0-5.0],[0.0-1.0],[0.0-73.0],[23.0-126.0],[11.0-128.0],[0.0-3.0],[0.0-0.0],[0.0-2.0],[0.0-6.0],[0.0-1.0],[23.0-134.0],[0.0-4.0],[0.0-1.0],[0.0-3.0],[466.0-1111.0],[3.0-25.0],[12.0-41.0],[10.0-46.0],[0.0-4.0],[0.0-0.0],[286.0-1244.0],[0.0-3.0],[9.0-51.0],[13.0-51.0],[7.0-23.0],[21.0-44.0],[0.0-0.0],[0.0-3.0],[0.0-4.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-2.0],[0.0-2.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-1.0],[2.0-27.0],[0.0-0.0],[5.0-22.0],[43.0-116.0],[0.0-0.0],[0.0-0.0],[17.0-42.0],[0.0-0.0],[0.0-17.0],dbbbbbcbbbb,Group: 1
12-Aug,[14.0-44.0],[0.0-0.0],[5.0-22.0],[3639.0-9951.0],[454.0-2624.0],[95.0-556.0],[25.0-159.0],[286.0-1244.0],[45.0-160.0],[0.0-407.0],[0.0-0.0],[0.0-0.0],[42.0-71.0],[0.0-21.0],[81.0-517.0],[0.0-0.0],[74.0-580.0],[0.0-0.0],[0.0-3.0],[14.0-67.0],[0.0-0.0],[11.0-61.0],[0.0-19.0],[0.0-0.0],[176.0-700.0],[0.0-0.0],[0.0-3.0],[0.0-0.0],[0.0-2.0],[0.0-0.0],[0.0-5.0],[0.0-1.0],[0.0-73.0],[23.0-126.0],[11.0-128.0],[0.0-3.0],[0.0-0.0],[0.0-2.0],[0.0-6.0],[0.0-1.0],[23.0-134.0],[0.0-4.0],[0.0-1.0],[0.0-3.0],[466.0-1111.0],[3.0-25.0],[12.0-41.0],[10.0-46.0],[0.0-4.0],[0.0-0.0],[286.0-1244.0],[0.0-3.0],[9.0-51.0],[13.0-51.0],[7.0-23.0],[21.0-44.0],[0.0-0.0],[0.0-3.0],[0.0-4.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-2.0],[0.0-2.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-1.0],[2.0-27.0],[0.0-0.0],[5.0-22.0],[43.0-116.0],[0.0-0.0],[0.0-0.0],[17.0-42.0],[0.0-0.0],[0.0-17.0],dbbbbbcbbbb,Group: 1
13-Jan,[14.0-44.0],[0.0-0.0],[5.0-22.0],[3639.0-9951.0],[454.0-2624.0],[95.0-556.0],[25.0-159.0],[286.0-1244.0],[45.0-160.0],[0.0-407.0],[0.0-0.0],[0.0-0.0],[42.0-71.0],[0.0-21.0],[81.0-517.0],[0.0-0.0],[74.0-580.0],[0.0-0.0],[0.0-3.0],[14.0-67.0],[0.0-0.0],[11.0-61.0],[0.0-19.0],[0.0-0.0],[176.0-700.0],[0.0-0.0],[0.0-3.0],[0.0-0.0],[0.0-2.0],[0.0-0.0],[0.0-5.0],[0.0-1.0],[0.0-73.0],[23.0-126.0],[11.0-128.0],[0.0-3.0],[0.0-0.0],[0.0-2.0],[0.0-6.0],[0.0-1.0],[23.0-134.0],[0.0-4.0],[0.0-1.0],[0.0-3.0],[466.0-1111.0],[3.0-25.0],[12.0-41.0],[10.0-46.0],[0.0-4.0],[0.0-0.0],[286.0-1244.0],[0.0-3.0],[9.0-51.0],[13.0-51.0],[7.0-23.0],[21.0-44.0],[0.0-0.0],[0.0-3.0],[0.0-4.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-2.0],[0.0-2.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-1.0],[2.0-27.0],[0.0-0.0],[5.0-22.0],[43.0-116.0],[0.0-0.0],[0.0-0.0],[17.0-42.0],[0.0-0.0],[0.0-17.0],dbbbbbcbbbb,Group: 1
13-Aug,[14.0-44.0],[0.0-0.0],[5.0-22.0],[3639.0-9951.0],[454.0-2624.0],[95.0-556.0],[25.0-159.0],[286.0-1244.0],[45.0-160.0],[0.0-407.0],[0.0-0.0],[0.0-0.0],[42.0-71.0],[0.0-21.0],[81.0-517.0],[0.0-0.0],[74.0-580.0],[0.0-0.0],[0.0-3.0],[14.0-67.0],[0.0-0.0],[11.0-61.0],[0.0-19.0],[0.0-0.0],[176.0-700.0],[0.0-0.0],[0.0-3.0],[0.0-0.0],[0.0-2.0],[0.0-0.0],[0.0-5.0],[0.0-1.0],[0.0-73.0],[23.0-126.0],[11.0-128.0],[0.0-3.0],[0.0-0.0],[0.0-2.0],[0.0-6.0],[0.0-1.0],[23.0-134.0],[0.0-4.0],[0.0-1.0],[0.0-3.0],[466.0-1111.0],[3.0-25.0],[12.0-41.0],[10.0-46.0],[0.0-4.0],[0.0-0.0],[286.0-1244.0],[0.0-3.0],[9.0-51.0],[13.0-51.0],[7.0-23.0],[21.0-44.0],[0.0-0.0],[0.0-3.0],[0.0-4.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-2.0],[0.0-2.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-1.0],[2.0-27.0],[0.0-0.0],[5.0-22.0],[43.0-116.0],[0.0-0.0],[0.0-0.0],[17.0-42.0],[0.0-0.0],[0.0-17.0],dbbbbbcbbbb,Group: 1
13-Sep,[14.0-44.0],[0.0-0.0],[5.0-22.0],[3639.0-9951.0],[454.0-2624.0],[95.0-556.0],[25.0-159.0],[286.0-1244.0],[45.0-160.0],[0.0-407.0],[0.0-0.0],[0.0-0.0],[42.0-71.0],[0.0-21.0],[81.0-517.0],[0.0-0.0],[74.0-580.0],[0.0-0.0],[0.0-3.0],[14.0-67.0],[0.0-0.0],[11.0-61.0],[0.0-19.0],[0.0-0.0],[176.0-700.0],[0.0-0.0],[0.0-3.0],[0.0-0.0],[0.0-2.0],[0.0-0.0],[0.0-5.0],[0.0-1.0],[0.0-73.0],[23.0-126.0],[11.0-128.0],[0.0-3.0],[0.0-0.0],[0.0-2.0],[0.0-6.0],[0.0-1.0],[23.0-134.0],[0.0-4.0],[0.0-1.0],[0.0-3.0],[466.0-1111.0],[3.0-25.0],[12.0-41.0],[10.0-46.0],[0.0-4.0],[0.0-0.0],[286.0-1244.0],[0.0-3.0],[9.0-51.0],[13.0-51.0],[7.0-23.0],[21.0-44.0],[0.0-0.0],[0.0-3.0],[0.0-4.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-2.0],[0.0-2.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-1.0],[2.0-27.0],[0.0-0.0],[5.0-22.0],[43.0-116.0],[0.0-0.0],[0.0-0.0],[17.0-42.0],[0.0-0.0],[0.0-17.0],dbbbbbcbbbb,Group: 1
12-Dec,[14.0-44.0],[0.0-0.0],[5.0-22.0],[3639.0-9951.0],[454.0-2624.0],[95.0-556.0],[25.0-159.0],[286.0-1244.0],[45.0-160.0],[0.0-407.0],[0.0-0.0],[0.0-0.0],[42.0-71.0],[0.0-21.0],[81.0-517.0],[0.0-0.0],[74.0-580.0],[0.0-0.0],[0.0-3.0],[14.0-67.0],[0.0-0.0],[11.0-61.0],[0.0-19.0],[0.0-0.0],[176.0-700.0],[0.0-0.0],[0.0-3.0],[0.0-0.0],[0.0-2.0],[0.0-0.0],[0.0-5.0],[0.0-1.0],[0.0-73.0],[23.0-126.0],[11.0-128.0],[0.0-3.0],[0.0-0.0],[0.0-2.0],[0.0-6.0],[0.0-1.0],[23.0-134.0],[0.0-4.0],[0.0-1.0],[0.0-3.0],[466.0-1111.0],[3.0-25.0],[12.0-41.0],[10.0-46.0],[0.0-4.0],[0.0-0.0],[286.0-1244.0],[0.0-3.0],[9.0-51.0],[13.0-51.0],[7.0-23.0],[21.0-44.0],[0.0-0.0],[0.0-3.0],[0.0-4.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-2.0],[0.0-2.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-1.0],[2.0-27.0],[0.0-0.0],[5.0-22.0],[43.0-116.0],[0.0-0.0],[0.0-0.0],[17.0-42.0],[0.0-0.0],[0.0-17.0],dbbbbbcbbbb,Group: 1
13-Jun,[14.0-44.0],[0.0-0.0],[5.0-22.0],[3639.0-9951.0],[454.0-2624.0],[95.0-556.0],[25.0-159.0],[286.0-1244.0],[45.0-160.0],[0.0-407.0],[0.0-0.0],[0.0-0.0],[42.0-71.0],[0.0-21.0],[81.0-517.0],[0.0-0.0],[74.0-580.0],[0.0-0.0],[0.0-3.0],[14.0-67.0],[0.0-0.0],[11.0-61.0],[0.0-19.0],[0.0-0.0],[176.0-700.0],[0.0-0.0],[0.0-3.0],[0.0-0.0],[0.0-2.0],[0.0-0.0],[0.0-5.0],[0.0-1.0],[0.0-73.0],[23.0-126.0],[11.0-128.0],[0.0-3.0],[0.0-0.0],[0.0-2.0],[0.0-6.0],[0.0-1.0],[23.0-134.0],[0.0-4.0],[0.0-1.0],[0.0-3.0],[466.0-1111.0],[3.0-25.0],[12.0-41.0],[10.0-46.0],[0.0-4.0],[0.0-0.0],[286.0-1244.0],[0.0-3.0],[9.0-51.0],[13.0-51.0],[7.0-23.0],[21.0-44.0],[0.0-0.0],[0.0-3.0],[0.0-4.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-2.0],[0.0-2.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-1.0],[2.0-27.0],[0.0-0.0],[5.0-22.0],[43.0-116.0],[0.0-0.0],[0.0-0.0],[17.0-42.0],[0.0-0.0],[0.0-17.0],dbbbbbcbbbb,Group: 1
14-Feb,[14.0-44.0],[0.0-0.0],[5.0-22.0],[3639.0-9951.0],[454.0-2624.0],[95.0-556.0],[25.0-159.0],[286.0-1244.0],[45.0-160.0],[0.0-407.0],[0.0-0.0],[0.0-0.0],[42.0-71.0],[0.0-21.0],[81.0-517.0],[0.0-0.0],[74.0-580.0],[0.0-0.0],[0.0-3.0],[14.0-67.0],[0.0-0.0],[11.0-61.0],[0.0-19.0],[0.0-0.0],[176.0-700.0],[0.0-0.0],[0.0-3.0],[0.0-0.0],[0.0-2.0],[0.0-0.0],[0.0-5.0],[0.0-1.0],[0.0-73.0],[23.0-126.0],[11.0-128.0],[0.0-3.0],[0.0-0.0],[0.0-2.0],[0.0-6.0],[0.0-1.0],[23.0-134.0],[0.0-4.0],[0.0-1.0],[0.0-3.0],[466.0-1111.0],[3.0-25.0],[12.0-41.0],[10.0-46.0],[0.0-4.0],[0.0-0.0],[286.0-1244.0],[0.0-3.0],[9.0-51.0],[13.0-51.0],[7.0-23.0],[21.0-44.0],[0.0-0.0],[0.0-3.0],[0.0-4.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-2.0],[0.0-2.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-1.0],[2.0-27.0],[0.0-0.0],[5.0-22.0],[43.0-116.0],[0.0-0.0],[0.0-0.0],[17.0-42.0],[0.0-0.0],[0.0-17.0],dbbbbbcbbbb,Group: 1
13-Mar,[14.0-44.0],[0.0-0.0],[5.0-22.0],[3639.0-9951.0],[454.0-2624.0],[95.0-556.0],[25.0-159.0],[286.0-1244.0],[45.0-160.0],[0.0-407.0],[0.0-0.0],[0.0-0.0],[42.0-71.0],[0.0-21.0],[81.0-517.0],[0.0-0.0],[74.0-580.0],[0.0-0.0],[0.0-3.0],[14.0-67.0],[0.0-0.0],[11.0-61.0],[0.0-19.0],[0.0-0.0],[176.0-700.0],[0.0-0.0],[0.0-3.0],[0.0-0.0],[0.0-2.0],[0.0-0.0],[0.0-5.0],[0.0-1.0],[0.0-73.0],[23.0-126.0],[11.0-128.0],[0.0-3.0],[0.0-0.0],[0.0-2.0],[0.0-6.0],[0.0-1.0],[23.0-134.0],[0.0-4.0],[0.0-1.0],[0.0-3.0],[466.0-1111.0],[3.0-25.0],[12.0-41.0],[10.0-46.0],[0.0-4.0],[0.0-0.0],[286.0-1244.0],[0.0-3.0],[9.0-51.0],[13.0-51.0],[7.0-23.0],[21.0-44.0],[0.0-0.0],[0.0-3.0],[0.0-4.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-2.0],[0.0-2.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-1.0],[2.0-27.0],[0.0-0.0],[5.0-22.0],[43.0-116.0],[0.0-0.0],[0.0-0.0],[17.0-42.0],[0.0-0.0],[0.0-17.0],dbbbbbcbbbb,Group: 1
10-Mar,[0.0-21.0],[0.0-0.0],[0.0-7.0],[766.0-4517.0],[4.0-815.0],[4.0-148.0],[2.0-64.0],[24.0-558.0],[3.0-71.0],[0.0-6.0],[0.0-0.0],[0.0-0.0],[12.0-47.0],[0.0-0.0],[1.0-166.0],[0.0-0.0],[4.0-150.0],[0.0-0.0],[0.0-1.0],[9.0-41.0],[0.0-0.0],[1.0-24.0],[0.0-1.0],[0.0-0.0],[7.0-339.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-5.0],[8.0-49.0],[0.0-31.0],[0.0-1.0],[0.0-0.0],[0.0-2.0],[0.0-2.0],[0.0-0.0],[5.0-43.0],[0.0-0.0],[0.0-1.0],[0.0-1.0],[104.0-654.0],[0.0-10.0],[6.0-48.0],[0.0-16.0],[0.0-0.0],[0.0-0.0],[24.0-558.0],[0.0-0.0],[0.0-26.0],[0.0-25.0],[0.0-14.0],[4.0-26.0],[0.0-0.0],[0.0-1.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-2.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-4.0],[0.0-0.0],[0.0-7.0],[7.0-97.0],[0.0-0.0],[0.0-0.0],[2.0-35.0],[0.0-0.0],[0.0-1.0],baaaaabaaaa,Group: 5
11-Feb,[3.0-27.0],[0.0-0.0],[1.0-16.0],[1952.0-6793.0],[94.0-1678.0],[21.0-283.0],[15.0-93.0],[99.0-817.0],[22.0-90.0],[0.0-187.0],[0.0-0.0],[0.0-0.0],[20.0-73.0],[0.0-1.0],[20.0-287.0],[0.0-0.0],[11.0-281.0],[0.0-0.0],[0.0-2.0],[4.0-48.0],[0.0-0.0],[4.0-43.0],[0.0-1.0],[0.0-0.0],[31.0-512.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-2.0],[0.0-0.0],[0.0-1.0],[0.0-0.0],[0.0-19.0],[13.0-60.0],[1.0-54.0],[0.0-4.0],[0.0-0.0],[0.0-2.0],[0.0-6.0],[0.0-0.0],[7.0-65.0],[0.0-0.0],[0.0-1.0],[0.0-2.0],[219.0-737.0],[0.0-17.0],[15.0-39.0],[1.0-32.0],[0.0-0.0],[0.0-0.0],[99.0-817.0],[0.0-1.0],[2.0-31.0],[3.0-40.0],[0.0-21.0],[5.0-31.0],[0.0-0.0],[0.0-2.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-1.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-1.0],[1.0-9.0],[0.0-0.0],[1.0-16.0],[20.0-80.0],[0.0-0.0],[0.0-0.0],[5.0-31.0],[0.0-0.0],[0.0-9.0],dbbbbbcbbbb,Group: 2
10-Nov,[3.0-27.0],[0.0-0.0],[1.0-16.0],[1952.0-6793.0],[94.0-1678.0],[21.0-283.0],[15.0-93.0],[99.0-817.0],[22.0-90.0],[0.0-187.0],[0.0-0.0],[0.0-0.0],[20.0-73.0],[0.0-1.0],[20.0-287.0],[0.0-0.0],[11.0-281.0],[0.0-0.0],[0.0-2.0],[4.0-48.0],[0.0-0.0],[4.0-43.0],[0.0-1.0],[0.0-0.0],[31.0-512.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-2.0],[0.0-0.0],[0.0-1.0],[0.0-0.0],[0.0-19.0],[13.0-60.0],[1.0-54.0],[0.0-4.0],[0.0-0.0],[0.0-2.0],[0.0-6.0],[0.0-0.0],[7.0-65.0],[0.0-0.0],[0.0-1.0],[0.0-2.0],[219.0-737.0],[0.0-17.0],[15.0-39.0],[1.0-32.0],[0.0-0.0],[0.0-0.0],[99.0-817.0],[0.0-1.0],[2.0-31.0],[3.0-40.0],[0.0-21.0],[5.0-31.0],[0.0-0.0],[0.0-2.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-1.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-1.0],[1.0-9.0],[0.0-0.0],[1.0-16.0],[20.0-80.0],[0.0-0.0],[0.0-0.0],[5.0-31.0],[0.0-0.0],[0.0-9.0],dbbbbbcbbbb,Group: 2
10-Jul,[3.0-27.0],[0.0-0.0],[1.0-16.0],[1952.0-6793.0],[94.0-1678.0],[21.0-283.0],[15.0-93.0],[99.0-817.0],[22.0-90.0],[0.0-187.0],[0.0-0.0],[0.0-0.0],[20.0-73.0],[0.0-1.0],[20.0-287.0],[0.0-0.0],[11.0-281.0],[0.0-0.0],[0.0-2.0],[4.0-48.0],[0.0-0.0],[4.0-43.0],[0.0-1.0],[0.0-0.0],[31.0-512.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-2.0],[0.0-0.0],[0.0-1.0],[0.0-0.0],[0.0-19.0],[13.0-60.0],[1.0-54.0],[0.0-4.0],[0.0-0.0],[0.0-2.0],[0.0-6.0],[0.0-0.0],[7.0-65.0],[0.0-0.0],[0.0-1.0],[0.0-2.0],[219.0-737.0],[0.0-17.0],[15.0-39.0],[1.0-32.0],[0.0-0.0],[0.0-0.0],[99.0-817.0],[0.0-1.0],[2.0-31.0],[3.0-40.0],[0.0-21.0],[5.0-31.0],[0.0-0.0],[0.0-2.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-1.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-1.0],[1.0-9.0],[0.0-0.0],[1.0-16.0],[20.0-80.0],[0.0-0.0],[0.0-0.0],[5.0-31.0],[0.0-0.0],[0.0-9.0],dbbbbbcbbbb,Group: 2
10-Jan,[0.0-21.0],[0.0-0.0],[0.0-7.0],[766.0-4517.0],[4.0-815.0],[4.0-148.0],[2.0-64.0],[24.0-558.0],[3.0-71.0],[0.0-6.0],[0.0-0.0],[0.0-0.0],[12.0-47.0],[0.0-0.0],[1.0-166.0],[0.0-0.0],[4.0-150.0],[0.0-0.0],[0.0-1.0],[9.0-41.0],[0.0-0.0],[1.0-24.0],[0.0-1.0],[0.0-0.0],[7.0-339.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-5.0],[8.0-49.0],[0.0-31.0],[0.0-1.0],[0.0-0.0],[0.0-2.0],[0.0-2.0],[0.0-0.0],[5.0-43.0],[0.0-0.0],[0.0-1.0],[0.0-1.0],[104.0-654.0],[0.0-10.0],[6.0-48.0],[0.0-16.0],[0.0-0.0],[0.0-0.0],[24.0-558.0],[0.0-0.0],[0.0-26.0],[0.0-25.0],[0.0-14.0],[4.0-26.0],[0.0-0.0],[0.0-1.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-2.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-0.0],[0.0-4.0],[0.0-0.0],[0.0-7.0],[7.0-97.0],[0.0-0.0],[0.0-0.0],[2.0-35.0],[0.0-0.0],[0.0-1.0],baaaaabaaaa,Group: 5
